"","MDA_DACTO_1uM-1","MDA_DACTO_1uM-2","MDA_DACTO_1uM-3","MDA_DMSO1-1","MDA_DMSO1-2","MDA_DMSO1-3","MDA_DMSO1-4","MDA_DMSO1-5","MDA_DMSO1-6","MDA_DMSO2-1","MDA_DMSO2-2","MDA_DMSO2-3","MDA_DMSO2-4","MDA_DMSO2-5","MDA_DMSO2-6"
"ACAT2_56",39.0040564554565,123.897558397179,123.797603234144,138.748861695501,78.8465331298149,88.9887632261062,175.868372922141,111.696399520745,139.486455308351,221.280009479312,167.042330860008,233.427342531764,115.971738121964,245.816657469499,224.045867829505
"ACBD3_59",91.4577875507256,129.741782849876,125.060844083472,150.727180690796,115.698717092663,124.42676628075,122.004627709825,111.696399520745,157.11386449567,119.946173362618,162.786475296696,144.077163572237,115.971738121964,121.857830198555,125.422806392594
"ACD_60",20.1745119597189,23.3768978107884,30.3177803838719,28.9476042386296,22.2827158845129,17.325245937826,31.1501177131468,31.7244211656554,33.7220001844365,19.6463559818081,24.4711694890458,41.3244577687811,17.180998240291,27.3129619410555,30.0157143503644
"ACE_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACHE_63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACLY_66",84.7329502308193,288.704687963237,147.799179371376,141.743441444324,81.417615731874,125.214277459742,288.787549632298,245.86426403383,423.824229590758,352.600388936661,244.711694890458,304.907485699385,111.676488561891,336.159531582221,332.316837450463
"ACOT9_69",0,15.1949835770125,0,0,0,0,0,12.5575833780719,8.43050004610912,21.7143934535774,0,11.1687723699408,0,0,15.0078571751822
"ACSL1_75",0,36.2341916067221,0,20.9620582417663,12.8554130102959,18.1127571168181,34.3949216415996,26.4370176380462,35.2548183746381,44.4628056430394,37.2387361789827,26.805053687858,25.7714973604365,42.0199414477776,38.5916327361828
"ACTB_80",880.953688907725,1800.02113143071,740.259137706206,1920.52381224563,1224.69234611419,1236.39255101758,2101.33502406603,1650.99175149599,1671.53823641491,2611.93132684459,2169.42237339845,2808.94625104012,1184.05712872672,2324.7532605983,2104.31597392019
"ACTBP9_82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACTN2_90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACTR10_93",83.387982766838,220.911684311951,269.070300906863,115.790416954519,111.413579422564,88.9887632261062,164.836039565402,183.07634714347,221.49222848414,201.633653497504,167.042330860008,168.648462786107,113.108238415249,202.746217485527,168.302398321686
"ADAM10_102",1998.62165147615,1070.66191973411,1421.145955494,1004.18240910557,1688.34424201886,1653.77347588339,857.277197897227,1111.01566623889,2121.42037523909,871.677794350749,847.979220989978,638.853779560616,1224.14612462073,1267.95173318669,1229.57229856671
"ADAM23_104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADAMTS2_106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADARB1_112",84.7329502308193,95.8452810242326,51.7928748224479,90.8355857143206,113.984662024624,100.013919731995,135.632804209327,136.150640835938,123.391864311233,93.0616862296174,112.780172427776,68.1295114566391,48.6794950141578,74.5853960698053,108.270969620957
"ADAT1_113",0,0,0,0,8.57027534019727,7.8751117899209,7.13856864259613,11.2357324961696,0,0,10.6396389082808,16.7531585549113,0,0,0
"COQ8A_114",92.8027550147069,205.716700734938,152.852142768688,65.8807544741226,75.418422993736,85.0512073311457,114.217098281538,148.047298773059,127.223909786738,125.116267042041,143.635125261791,117.272109884379,77.3144920813095,103.99935508325,93.263112445775
"ADCY8_120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADCY9_121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADH1A_126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADI1_135",56.4886334872129,147.274456207967,99.7960270969117,139.747054945109,83.9886983339332,97.6513861950191,233.625882848601,160.604882151131,167.843591827082,227.48412189462,242.583767108802,295.972467803432,100.222489735031,252.119648686666,204.750051461414
"ADK_139",425.009718618078,493.252543807636,578.564308992222,557.990026530826,569.923310123118,587.483339528099,662.588962190059,628.540094344548,536.48636657058,495.294974488741,513.894559269962,508.179142832308,522.588696475518,598.784165630831,562.794644069332
"ADM_140",52.4537310952691,54.9357098553528,69.4782467130398,52.9042422292197,58.2778723133414,66.9384502143276,67.491921711818,50.8912589532389,59.0135003227638,102.367854852579,90.4369307203866,94.9345651444971,58.7017439876609,96.6458653298886,62.1754082971833
"ADO_144",157.361193285807,197.534786501162,199.592054193823,105.808484458439,146.551708317373,215.778063043833,197.93303963562,261.726474616657,249.84936500287,169.579072685081,159.594583624212,169.765340023101,166.08298298948,199.594721876944,191.886173882687
"ADORA1_145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADORA2A_146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRA1A_148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADRB2_151",115.667201902388,108.702574820166,24.0015761372319,104.810291208831,52.2786795752033,46.4631595605333,64.8960785690558,58.8223642446528,87.3706368414945,146.830660495619,168.106294750836,188.752253052,108.812988855176,138.665806777666,147.934592155367
"GRK2_152",104.907462190538,106.364885039087,117.481398987504,104.810291208831,119.126827228742,93.7138303000587,89.5565884252969,109.713623197892,78.1737277002846,135.456454400888,90.4369307203866,145.194040809231,136.01623606897,117.655836053777,114.702908410321
"ADSL_153",0,0,0,0,0,0,0,6.60925440951155,0,0,12.7675666899369,0,0,0,0
"AFAP1L2_156",415.594946370209,116.884489053942,192.012609097855,206.626002668839,280.248003624451,218.928107759801,113.568137495848,103.10436878838,97.3339550778053,147.864679231503,162.786475296696,187.635375815006,267.737222577868,131.312317024305,165.086428927004
"AFMID_157",143.911518645995,130.910627740415,186.959645700543,103.812097959224,76.2754505277557,72.4510284672723,119.408784567063,115.661952166452,121.859046121032,123.048229570272,124.483775226885,155.245935942178,105.949489148461,112.403343372805,149.006581953595
"AFP_158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGL_162",137.186681326088,136.754852193112,270.333541756191,92.8319722135364,93.4160012081502,64.5759166773514,109.674372781704,86.5812327646013,87.3706368414945,87.8915925501942,115.972064100261,89.3501789595267,60.1334938410185,94.5448682574997,91.1191328493204
"AGPAT2_163",114.322234438407,190.521717157926,168.011032960624,135.754281946677,118.269799694722,92.9263191210666,176.517333707832,136.811566276889,181.638955538896,156.13682911858,165.97836696918,169.765340023101,110.244738708534,133.413314096694,135.07071457664
"GPAT3_164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGRN_165",402.145271730396,328.445414241577,218.540666933743,347.371250863556,632.486320106558,704.82250519792,535.39264819471,748.167599156708,788.634958858753,282.287114896506,255.351333798739,182.050989630036,292.076970084947,250.018651614277,288.365255723143
