,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4165,NAV2_12614,189.77358110861198,-0.904302397471788,0.320083019802947,-2.8252120278935897,0.00472493385150194,0.0369621407623823
4186,KITLG_12641,79.28595554336991,-0.677889558406437,0.24739978760290002,-2.7400571559686,0.0061428500886213,0.0448752572632621
4202,RGS12_12669,99.7246164836388,-0.667152123188081,0.217593157701388,-3.06605285862729,0.00216904965390418,0.0211365291218893
4204,SLC15A4_12671,1020.0885719875699,0.8103523886747809,0.274839153712984,2.94846050035882,0.00319360948632955,0.0281567010282506
4220,EXD2_12690,31.114757792080898,1.15178463283344,0.348564430774633,3.3043665134557,0.0009519129551933099,0.0113747121035406
4223,TUBGCP4_12693,64.747374704504,-0.889318695533486,0.275926389353443,-3.22302878538496,0.0012684280620786,0.014191085680738
4228,SLC4A4_12700,10.8046788355463,-5.8762899482434205,1.4570970891630302,-4.03287467386187,5.50986678318385e-05,0.00124360088890713
4249,COL17A1_12727,23.033829630093003,-1.9976239597930199,0.6861562249943921,-2.91132527407931,0.0035989913487849603,0.0307692422427742
4253,PGAM4_12733,12.946339027205902,-6.12962387893057,1.54733573022356,-3.9614052459351896,7.450995017379879e-05,0.00156724494871242
4281,ARMC9_12765,281.070288418637,1.06459115012532,0.2715311544052,3.9206961442687795,8.829353652061021e-05,0.00176559863939057
4287,LETM1_12773,198.43630902283797,-0.7183310775696992,0.188292737702346,-3.8149696389525096,0.000136199678043368,0.00248355171297022
4298,ERAP2_12789,133.109591376943,1.2521558926286798,0.457274300144897,2.73830366638122,0.0061757022635094295,0.0450524249442526
4302,CAMLG_12796,145.82865865711798,1.07545020492119,0.350415865162706,3.06906824672975,0.00214727532318466,0.0209686524787739
4310,ZNF695_12806,19.6611217538245,-2.43285795250651,0.9040121787851,-2.69117829338983,0.00712001318113045,0.0498400922679132
4315,CCDC18_12814,108.908572510331,-0.955927273172912,0.289783952840178,-3.2987584847395803,0.0009711342487203529,0.011552135911909
4324,SH3RF2_12829,11.214226320121501,-5.92841361351179,1.46320553318892,-4.05166156021249,5.0855191470051504e-05,0.00117657312526869
4343,E4F1_12855,25.9093082709696,-2.18426606262847,0.7642687199422249,-2.8579817616944903,0.00426344895784046,0.0345171806455729
4350,SP140L_12864,301.47090826287,0.933097633864804,0.19088196520384698,4.88834884358159,1.0168522854182301e-06,4.5981564321107204e-05
4378,SMC2_12897,135.11621102261,-0.576402707302552,0.20087815652884,-2.86941456085993,0.00411232416965637,0.0336717621916722
4390,CPSF2_12913,1179.5334688673402,-0.657721751532586,0.12582580583089198,-5.2272405266099105,1.7205860990810098e-07,1.01039666940604e-05
4408,SMARCB1_12934,141.687087450054,-0.994234239403521,0.331219243124553,-3.0017405692508197,0.00268440840279636,0.0246565450745077
4418,AFAP1L1_12948,11.6190303524786,-5.9729119531415,1.5023460836901499,-3.9757230494257794,7.016574430970129e-05,0.00150265846477113
4426,MAPK8_12958,745.321466672724,-0.821520189991207,0.275124226149644,-2.98599727653344,0.00282655160463614,0.0255987346301241
4430,AP1S3_12964,100.977682845395,-0.870473148504657,0.321369981819265,-2.70863241046017,0.0067561147252484105,0.0480179939234796
4436,GPR176_12972,35.5006440254274,1.2340231985769798,0.334631985492865,3.68770246741189,0.000226288024401502,0.0037619049664122397
4441,PLAGL2_12978,47.8512148959039,-0.8023109689296921,0.257241160807758,-3.1189058796437203,0.0018152393674032601,0.018506030251499998
4450,TONSL_12988,15.9445094433464,-6.41342492014655,1.24758861465201,-5.140656819744559,2.7377970831472103e-07,1.4929046447514499e-05
4499,DDT_13045,40.0638315197525,-1.66871043884853,0.574511415689179,-2.9045731612604397,0.00367754243791415,0.0311738378571195
4502,DBP_13048,20.962010034313398,1.73793964785696,0.416139838662687,4.17633566024831,2.9624258777607398e-05,0.000764341213550275
4506,DHX15_13052,2416.2771502974397,-0.80455382857257,0.22463048242870104,-3.58167698289986,0.00034139574236633196,0.00523715596268352
4516,RRAGD_13064,329.584805768019,1.55882463255787,0.285653778455561,5.457041881209969,4.8413219439779405e-08,3.5699247834628198e-06
4527,TIMM10_13081,1159.91476415638,-0.606200453100832,0.21976171099152103,-2.7584443639693905,0.00580771903970369,0.0430454470001568
4553,ARL13B_13111,141.72028142436199,-0.7599989938155342,0.16688145960548598,-4.554124799796219,5.26041213729342e-06,0.000181086548323061
4559,RAD51B_13119,225.646735251834,-0.835204288976876,0.299720082500328,-2.78661437034658,0.00532618194434467,0.0404939597385502
4602,DNAJC1_13173,22.1760229012365,-6.91097834537297,1.3596331579319598,-5.08297278942856,3.7157294905446e-07,1.9366561176019198e-05
4641,WDR81_13231,31.3939502309482,1.4854371812278,0.39256098805327505,3.78396536190246,0.00015434931410775,0.00276677541227952
4667,IQCJ-SCHIP1_13265,99.12587126241958,-0.6685715102443119,0.224421449735697,-2.9790891692023904,0.00289106631626992,0.0260557351753827
4676,DAAM1_13274,393.08271968751603,1.21003527294147,0.16224412668378,7.45811449495412,8.77693870821342e-14,2.9711136335487897e-11
4681,EDIL3_13279,396.08358796459504,0.6573371170009821,0.166578388378893,3.9461128385143596,7.943019196620551e-05,0.00163234144516577
4682,ACADSB_13280,26.9636367371112,1.16579626355242,0.361169133056614,3.2278402467180802,0.0012472860968744,0.0139786519561623
4683,UST_13281,76.05307843899759,1.21540608064328,0.274073828173285,4.434593732440731,9.22460791847232e-06,0.000284083780928804
4694,SCLT1_13294,72.2341093130137,-1.10812057076472,0.305740749255303,-3.6243797186465603,0.000289655782909467,0.0046127193859153
4697,XPO4_13297,513.361983240796,-0.650489127983761,0.21937844611542395,-2.96514602734269,0.00302539284739164,0.0269852566140541
4703,ALDH3B1_13305,93.15284857622801,1.02901851238821,0.321989419514218,3.19581467596259,0.00139436641706005,0.0150447576716052
4709,GPX8_13313,84.64140299073979,-1.0502359669225199,0.34514431244188504,-3.0428893916638193,0.0023431844250542803,0.0223766353703859
4714,EPG5_13320,471.276633963766,0.8782647457526679,0.304356337169042,2.8856463247054798,0.00390610837355914,0.0324321962343742
4731,CDCP1_13338,709.644725380715,0.6762250705462339,0.18855250729629602,3.58640190068434,0.000335272108156718,0.00516152007076854
4736,G0S2_13343,384.583377219622,-1.17153014481537,0.234086502931493,-5.0046889937871395,5.595229269961921e-07,2.7298829122393103e-05
4740,MARS2_13348,6.84244281473059,-5.21045820597618,1.62333731737323,-3.2097199702199797,0.0013286434199568599,0.0146128256815255
4742,MXI1_13352,444.178805948919,1.5518583658036598,0.34175104890270097,4.54090300757347,5.60137978233057e-06,0.000190799755420174
4752,SLAMF7_13366,45.1822026509484,1.2070456813231898,0.289000962597897,4.17661474367688,2.9587952081587102e-05,0.000764341213550275
4761,LTA4H_13377,708.099143072382,0.562521819204732,0.166546814986684,3.3775597524918504,0.000731320623689453,0.0093324277819486
4778,CACNG7_13397,250.724852881773,1.21394260900855,0.425829430847591,2.8507719783300494,0.00436132332153005,0.0351560584265944
4786,BORA_13407,204.162732941236,-1.1932034067696398,0.285897731312654,-4.17353226725946,2.99913161815846e-05,0.000769223915819378
4800,SRSF2_13425,1863.4840438391602,-0.676951091901021,0.24042042415743303,-2.8156971034113902,0.00486715308251618,0.0378198547184721
4802,DPF1_13428,15.510773026675999,-6.3985035371397805,1.31088051656606,-4.8810730316605095,1.0551015589521601e-06,4.70553540621346e-05
4809,YEATS4_13437,450.254832111101,-0.7607706258435399,0.266175335217494,-2.85815597911019,0.004261108763781329,0.0345171806455729
4818,AURKAIP1_13449,435.96907508602004,-0.7353085642402161,0.219687585363655,-3.34706471020216,0.000816721428844504,0.0101043000033784
4819,CBX1_13450,1024.50417338519,-0.9107722857402231,0.260748491657127,-3.4929148772904504,0.00047777878310891505,0.0068039163392701295
4822,NEURL4_13456,10.228627699255,-5.79141056529239,1.3098148483543701,-4.42154902471033,9.799582354225481e-06,0.000297147149049388
4824,MND1_13458,251.52365168237702,-0.898596602138283,0.26287155303341797,-3.41838662939708,0.000629935546337313,0.00836878174741316
4837,ARL14EP_13473,24.280810421483604,1.05708262019899,0.34134978266866994,3.0967725010244,0.0019563995444436,0.0196366228057146
4841,GEMIN7_13477,8.34826464778093,-5.49661941450716,1.65173389814504,-3.32778749693281,0.000875386126304278,0.0106274659936173
4844,RABL2A_13480,42.8206015690045,1.12265777946727,0.39941972819009797,2.8107219053861,0.00494304896041989,0.0382761869978099
4862,MMP16_13498,9.869441195921961,-5.74254409570161,2.0663783081893103,-2.7790381233403396,0.00545201260687412,0.0412357998581785
4873,USP11_13512,86.2385685104088,0.837643990383015,0.27332101074133,3.0646893486566205,0.00217896195787774,0.0211961853041273
4877,SIRPA_13518,22.388895207932702,-2.2467040910713,0.6540471085494329,-3.43507992268954,0.0005923790931073571,0.0079832771239328
4879,GMPPB_13520,492.406629987276,-0.853298410601532,0.14286119759694102,-5.9729193437743,2.33045133712095e-09,2.62996499592658e-07
4889,ZFYVE26_13530,227.12291018249198,0.6042894379363779,0.18290744598363898,3.3037990043906302,0.000953841921109197,0.0113777210038191
4891,TSNARE1_13532,149.083670793419,0.879144348060575,0.277308413482156,3.1702765055743396,0.0015229393937808801,0.0162063388752059
4894,MAGEA6_13535,7.64499004881919,-5.37156239036554,1.6308191124126898,-3.29378184832448,0.000988491838217596,0.0117156594304913
4904,C20orf96_13547,50.1947097033233,1.31490232253595,0.34607037857667794,3.79952288301557,0.00014497492621016298,0.0026131730449381802
4912,SLC17A5_13556,1444.84527138028,0.974343833157015,0.10999864194855699,8.85778056798815,8.16231837418042e-19,7.0620378573409e-16
4914,EEF1AKMT1_13559,9.19428397507222,-5.634948242437731,1.65677206643116,-3.4011608214616604,0.000671003397101294,0.00876084717060422
4960,IL24_13615,143.394181366814,3.18243026712733,0.599096960905704,5.31204541968664,1.08401575619851e-07,6.9991823303205095e-06
4964,FAM111A_13619,426.784833592884,-1.11095381962463,0.24116882856214802,-4.606539851141441,4.0942462618322e-06,0.000146377763046992
4970,PFKFB4_13625,37.82932431791029,1.1165061274485701,0.32372599532663693,3.44892329799472,0.000562826550100414,0.00766459912613135
4976,NPAS2_13634,4080.7164853874,1.10220592251347,0.319521828400593,3.4495481201728797,0.000561525642167632,0.00766459912613135
4977,TRPC1_13635,56.790263500044205,1.2848709409837,0.32632879302531803,3.9373508205388905,8.238611735303249e-05,0.00167171816693929
4984,SAT2_13646,498.661413150742,0.622895218952625,0.19752456535089702,3.1535076047177597,0.00161321025229125,0.0168840666566418
4991,MACROH2A1_13657,2523.84046008397,-0.69828958235927,0.15274838186958098,-4.57150232174297,4.84239923562283e-06,0.00016939260722348502
4994,TXNL4A_13661,199.02932137158,-1.02444661575763,0.354336107482104,-2.89117195263362,0.0038380805708622795,0.0320737988722799
4997,ZWILCH_13665,737.721307545081,-0.9084814374885029,0.259087426171154,-3.5064667201887203,0.000454098217470422,0.00654082870846963
5010,DNAJB4_13682,183.109714102945,1.1271123568852501,0.40223484483715705,2.8021251051523297,0.0050767182448483205,0.0390780838562524
5017,LYRM9_13690,33.299773331912796,2.08018087020821,0.596707339519504,3.4860990177919797,0.0004901195525236309,0.00692140538917485
5021,DOHH_13696,14.3271891865486,-6.2807378971637,1.2908105270553898,-4.86573185259914,1.14034040423263e-06,5.02487336328937e-05
5025,APH1B_13700,116.380390863701,0.8273782522144609,0.223308928677755,3.7050836127041,0.000211321012360621,0.0035663512333109796
5035,SLC7A5_13711,2139.70238141293,-0.551992166141567,0.105525476904056,-5.23089004035908,1.68695837031956e-07,9.99696152055127e-06
5036,GPR153_13715,71.0052211964131,0.914450580391142,0.284082766148635,3.2189583084835602,0.00128657189739541,0.0143323005016288
5053,RNASET2_13733,540.967331966041,1.27595474297251,0.235312039620841,5.422394642571031,5.88058753556049e-08,4.20891380955731e-06
5061,CHRNA5_13742,146.77312860864902,-1.3380118730696102,0.264047647052986,-5.06731223702635,4.0347216332774205e-07,2.08616005405077e-05
5088,ZKSCAN1_13775,170.059820249239,0.7124393436812121,0.21678313071959399,3.2864150513756605,0.00101471374616256,0.0119826706075503
5109,CEP83_13799,337.135656272439,-0.6903293152697989,0.21186934805823396,-3.25827837578495,0.00112090391495383,0.0128168202716043
5122,PHYKPL_13815,94.6641637979812,1.35487971099323,0.436425987905745,3.10448907384004,0.00190607967652729,0.0192356936562762
5131,CREM_13826,204.260699163794,-0.6813432975532759,0.247366808444028,-2.75438447801069,0.00588026447879878,0.0433110513086552
5152,NFYA_13852,378.06575039555497,-0.428049592376596,0.11090363999401501,-3.85965323049536,0.00011354803942851699,0.0021609402984762603
5166,SLC25A37_13866,95.2817419551268,0.926473637221793,0.29049763398679807,3.1892639692339104,0.00142635565846477,0.0153112024280859
5188,ZNF699_13894,8.03070182779163,-5.44657526528772,1.8261271750678,-2.98258266984362,0.0028582744393699303,0.0258319538120773
5208,GINS4_13918,202.588059952364,-1.38499065563019,0.230700309228373,-6.00341915562485,1.93204987746455e-09,2.25893182970585e-07
5214,HDAC11_13925,58.586704122205106,1.16801823482507,0.269074582454532,4.34087168015002,1.4191858841165302e-05,0.000403710757098396
5232,RPRD1A_13947,577.3317952370439,-0.536677236044994,0.13485721475146,-3.97959602705783,6.90324722075603e-05,0.00148574365557167
5237,GOLPH3L_13953,328.578058847351,0.872009413923011,0.24966494866281,3.4927186158627404,0.00047813004325892694,0.0068039163392701295
5251,ACOT8_13969,300.273339554857,0.363170726180346,0.11824325773993699,3.07138633628566,0.00213067268878798,0.0208852076861031
5258,NEIL1_13979,60.7906528686379,1.0286562644500798,0.30266505046894704,3.39866219392126,0.000677162980470441,0.00881024467584477
5273,EHD1_13997,191.083868585885,-1.0126775147833,0.34221922268199195,-2.95914854474536,0.00308490360640408,0.0273475918186635
5306,SEZ6L2_14038,40.2714059628621,1.14591858974741,0.32403985470380203,3.53635077016953,0.000405695633429162,0.005996717460869779
5311,ESCO2_14044,35.7932598996739,-1.62505607106217,0.45719442339123206,-3.55440921393648,0.000378829275859206,0.0056903314144685
5314,PCDH7_14048,11.8250913605581,-6.003651330693789,1.4751005673476,-4.0699945912766005,4.70142292209612e-05,0.00110534541092325
5319,KRT80_14053,694.082552591505,-0.372859007569346,0.100139436806324,-3.7233982880339105,0.00019655906862253502,0.0033565047270832397
5349,SCD5_14088,63.1589233056843,-1.5693301014530598,0.545112175635329,-2.8789122158645695,0.0039904939356302,0.0329234776202217
5358,PPP1R15A_14098,962.590570769758,1.15733830920593,0.24546059727523897,4.714965750320371,2.41751410713279e-06,9.42177119590672e-05
5383,PAM_14128,171.92817401705202,0.487160442906522,0.157275608394146,3.0974952052682996,0.0019516355339568101,0.0196191525636649
5395,ZNF367_14143,343.348058444237,-1.23084264764059,0.14382306637771697,-8.55803369125837,1.1480881611922999e-17,7.0951848361684e-15
5406,ZWINT_14161,176.026560299413,-1.8681210788541698,0.37936107640815503,-4.92438785903342,8.462484119083959e-07,3.9364200321674394e-05
5428,CYP4V2_14194,483.601597984131,1.07801167356669,0.31378440840987,3.4355170131926203,0.00059142432689668,0.00797869533728183
5442,DDX23_14211,353.6885269234,-0.582268077758212,0.192456170793399,-3.02545808408125,0.00248256812434633,0.0232458651643339
5445,REEP4_14214,447.44635063169403,-0.662366009692635,0.216454247222503,-3.0600739795683505,0.0022128232479012603,0.0214153766676082
5449,EIF3H_14219,6472.0574998538,0.868766977250202,0.16710369118789903,5.198969400821429,2.0039650811680802e-07,1.1457030318678099e-05
5491,POLE3_14273,595.023968039329,-1.003893644299,0.32479080182512104,-3.09089308766672,0.00199555471877384,0.0199678559292574
5493,KIF20B_14275,1479.81172548215,-1.43778527353073,0.272658729495519,-5.27320462539734,1.34061943803358e-07,8.3107666567213e-06
5494,ZZZ3_14276,9.01369055353184,-5.61620727295187,1.44428839516154,-3.8885635942008,0.000100839249711853,0.00198286633751579
5522,ZNF143_14311,7.3813692232716,-5.31862021255267,1.84325047639215,-2.88545712081571,0.00390845699726932,0.0324321962343742
5539,SPTLC3_14328,174.163556798326,0.853107779923708,0.260656937446334,3.2729141540663997,0.00106444801542824,0.0123674183923256
5543,SEMA4D_14336,33.162018258624805,1.3236377108735802,0.45519785603651597,2.90782940499482,0.00363946817387846,0.0309724707938325
5555,ABCB10_14348,57.8008288068632,-0.8718444039301341,0.320084024351311,-2.72379855788502,0.0064535855948672895,0.0465045162966061
5563,VPS11_14358,178.56477454854698,0.782519715357073,0.19998652037983303,3.9128622962729596,9.120855074275859e-05,0.00180994582804208
5567,TRPM7_14363,263.38162937621496,0.9233841199749281,0.31955335603240503,2.8896085819273596,0.00385721771041365,0.032139950853713
5568,SWT1_14364,86.17777574102341,1.2178902211908602,0.39522174041444896,3.08153650635141,0.00205935222581257,0.0203871643751431
5591,IQGAP3_14391,567.842930285292,-0.791484489471626,0.171295584969328,-4.620577288161559,3.82673752117417e-06,0.000137953887638329
5594,ATG4C_14397,191.590356818818,-0.799548418251968,0.20523644137393102,-3.8957429435995095,9.78981765252446e-05,0.0019308853114659897
5596,RMND1_14400,279.119172902798,0.776248447878903,0.229287558843922,3.38548001379919,0.000710538835433714,0.00914371228057334
5600,PCMTD2_14404,706.5558809034441,1.8551485721687702,0.288081049791906,6.43967582563599,1.1972894526558002e-10,1.9668889261477198e-08
5601,CREB5_14405,22.8367618571844,-2.17073495488,0.654414877877429,-3.3170623533509795,0.000909693118910934,0.0109339446511803
5628,CUL4B_14437,240.459920289239,1.1126354149606799,0.24602642938163102,4.52242231762337,6.1135926784908e-06,0.00020344155328577901
5631,PROSER1_14441,40.2643125982371,-1.11567756377819,0.393779723204204,-2.8332529534529303,0.00460769084618954,0.0363559030707862
5634,ZMYM3_14444,287.919717247634,1.18495024489841,0.35474289410347404,3.34030720444193,0.000836857630183804,0.0102945386962326
5644,CASZ1_14457,28.3878150846163,-1.4221442272593998,0.466154113600766,-3.0508026975760605,0.00228230496988417,0.0219210449066877
5645,CCDC117_14458,174.74023989763,-1.1151249833327501,0.28115543117076397,-3.96622245100953,7.30207161077342e-05,0.00154342484307195
5667,ZNF211_14491,383.274498234322,0.8251063272268209,0.21969650083049,3.75566440115241,0.00017288223030191202,0.00304019726945557
5668,PAGR1_14493,1029.07899434596,-1.1643701392213401,0.20808224667133604,-5.59572072028063,2.19707132584838e-08,1.8515319264195e-06
5674,PINK1_14500,529.314063785872,0.8072409724638709,0.22891959154826605,3.52630793635534,0.000421396689174668,0.006177050319715999
5700,TRANK1_14538,67.2154918264891,0.815634466643617,0.28826751734284,2.82943591481232,0.0046630137740080605,0.036610158958909
5703,H1-4_14544,8842.015214012901,-1.2154777377183101,0.15407577047728,-7.888831150758691,3.05029889550715e-15,1.31955930219639e-12
5739,PRC1_14588,567.875807911605,-0.917512573906279,0.14398585029929098,-6.3722412445328604,1.8628554895544998e-10,2.8781117313617002e-08
5746,EFNA1_14597,78.8528943995851,1.92603121326732,0.312661964080884,6.160107190937589,7.26957208058991e-10,9.43445064618958e-08
5747,EIF2D_14598,214.052957236328,0.5445726155382861,0.151693452500263,3.58995465237593,0.00033073549411884103,0.00511595380533291
5764,SLC37A3_14617,196.147578619238,0.53775256777398,0.182833283707865,2.9412181243389703,0.0032692423382406103,0.0286677209903288
5774,WDR59_14628,95.3376018050852,0.8486697219816021,0.178075729211934,4.765779849603041,1.88124582875276e-06,7.58223862284265e-05
5776,CCDC169_14630,60.1497801761035,1.76682570730366,0.472115246406195,3.74236104585264,0.000182299340558905,0.00317142203991081
5778,CAPN3_14633,4.20903036891178,6.9369801895639505,1.8863734834931898,3.67741608449565,0.000235608548564343,0.00387544707638535
5798,ACBD4_14661,127.79833359297501,1.12109672656308,0.38232358210244,2.9323242903250804,0.0033643523959053898,0.0292376522070867
5808,TARS3_14674,99.5547672812647,1.00117736379651,0.332622036494649,3.0099550058302302,0.00261286393232046,0.024152242246192997
5813,TAF5_14684,65.4137241301425,-1.2997558633184199,0.41112629819793106,-3.16145152722064,0.00156984944056234,0.0165773035310155
5827,TMEM74_14703,12.7100016169146,-6.10550721003487,1.4824636136426899,-4.1184870602203105,3.81367979952109e-05,0.0009427416464416119
5831,ERICH1_14709,4.32302249924513,6.9753845514977195,1.8841456003512702,3.7021473023089397,0.00021378243278559098,0.00359387100089559
5835,KIF23_14714,994.142540411519,-1.71076952493466,0.112355697393273,-15.226370932900199,2.36351758310666e-52,1.0224577064519399e-48
5837,MARF1_14716,314.444996368955,1.28895357181507,0.23109690028276603,5.57754591358832,2.43935412358717e-08,2.0036669503743197e-06
5861,ZNF397_14743,146.507858927501,1.47085953840064,0.372209279290553,3.95170034772953,7.75978683827825e-05,0.00160616449102353
5866,CACNB3_14748,101.292054180335,1.43723404949797,0.38498598290715796,3.7332113721256297,0.000189053810637251,0.00325403230033188
5885,RANGAP1_14775,328.325740234527,-0.876886399466153,0.278864181791282,-3.14449275569734,0.00166375030571572,0.0172971717972395
5927,XYLT2_14825,8.71451155431422,-5.563413722072919,1.64007182056846,-3.3921768865857405,0.0006933966046678509,0.008963048939620879
5934,FAM83D_14832,179.231132994667,-1.51991251546944,0.297795922808861,-5.10387281710701,3.32771962061738e-07,1.77724877515936e-05
5935,DLG3_14834,15.5024934056519,-6.37582960461462,1.24476529680161,-5.1221138804215895,3.02129320917797e-07,1.62698519787186e-05
5940,TMEM198_14841,33.3983799396188,1.3792094882031,0.275282136905975,5.01016703700679,5.438281245558021e-07,2.6819899948510602e-05
5956,GOLGA2_14861,312.110692778697,0.647111902300659,0.17163432971379,3.77029410945791,0.000163055275302598,0.00289942643666525
5957,GTF3C4_14862,149.213470512031,-0.678864243681224,0.18050328618576697,-3.76095226866153,0.000169267730441958,0.00298314486966853
5973,BDH2_14883,504.325423530803,1.05749362189126,0.232259425189677,4.553070864735179,5.28684543113633e-06,0.00018151502646901398
6001,NUDCD1_14916,265.692331023593,-0.941787565630264,0.24327554859273198,-3.87127917736982,0.000108265709077689,0.00209088150656286
6008,TM4SF19_14924,84.06084456285559,1.9865351734368402,0.217363934036888,9.139212456008071,6.29087717392507e-20,8.620256619472621e-17
6019,TNC_14940,112.165654846973,-1.6258465449768502,0.561730890481707,-2.89435132111502,0.00379942794655285,0.0318327797871936
6020,ID1_14943,298.978439792001,-0.836375482194945,0.20321820515673802,-4.1156523430066905,3.8608588605877506e-05,0.000952589853473533
6071,RPS6KC1_15000,331.63456038957804,0.981098395784704,0.2944645771063811,3.33180447517891,0.000862848553075067,0.0105343824287942
6075,C7orf31_15006,69.5260559973373,0.899192367214555,0.274327309842816,3.27780842428621,0.0010461637107077699,0.0122758703775456
6086,HSF2_15018,39.4079613499032,-1.15241991568601,0.351714653812221,-3.2765763473172904,0.00105073900450002,0.0122851268472084
6093,CENPQ_15026,554.90190502955,-1.02350584966586,0.149635333088767,-6.840001145041669,7.91925475203959e-12,1.7419675961350799e-09
6098,ITGB4_15031,362.260306542296,0.6502156157835971,0.21442463960459698,3.03237359746812,0.00242638694382328,0.0228834447554976
6099,ARNTL_15032,8.20086019134064,-5.46700212083529,1.68058953475156,-3.2530263980511203,0.00114182889040971,0.0130216655006478
6101,DSTYK_15034,42.189233603907205,1.6125524777338,0.400812217729432,4.02321188428032,5.7409803907319605e-05,0.00128459385363654
6109,HYLS1_15043,36.1803326183595,-1.78027393321694,0.652185921360314,-2.72970310291839,0.00633913873288214,0.0458836265897069
6111,MRI1_15045,206.19182845920602,0.882883803752965,0.226357079843881,3.9004028694922597,9.60327492618272e-05,0.00189986740841462
6127,LRP5L_15065,9.67996981848708,-5.70557891020254,1.68537732274293,-3.3853421623810602,0.0007108957998997151,0.00914371228057334
6131,CKAP2L_15071,406.896805306177,-0.9905121508563579,0.24739746224917397,-4.0037280166549705,6.235204643432729e-05,0.00137619873915765
6157,FGGY_15109,36.3335702051555,0.784961857638693,0.286893130285394,2.7360775660882206,0.00621763682481731,0.0452819813201341
6162,VGLL3_15115,45.254534609164494,0.881892007861199,0.234451875096808,3.7615054581971603,0.000168893735042677,0.00298314486966853
6164,PDGFC_15118,7.71017667353727,-5.37537320812749,1.89351533640471,-2.8388326752789403,0.00452788932526068,0.0359626362688085
6171,ZNF717_15128,20.6197856287016,1.19762922046531,0.389941884654866,3.0713018211042296,0.0021312759304508303,0.0208852076861031
6172,TSPAN10_15129,28.918904290023498,1.74224730589978,0.5444930969248379,3.19976013605968,0.0013754200284502099,0.0149374068027003
6179,LRRC8B_15136,16.5669379648616,-2.0148858481988303,0.670929745583109,-3.00312493441126,0.00267222706589431,0.0246133164380244
6208,FBXL18_15181,92.0149265825141,-1.11800482935818,0.36109384018738105,-3.09616145425804,0.00196043584434404,0.0196619292023933
6274,CASC4_15263,574.217377625724,0.5029473320329401,0.164349643426755,3.0602277044616,0.00221168770408999,0.0214153766676082
6297,MPZL2_15292,7.707048060661791,-5.379187012881711,1.66314916041983,-3.23433829081442,0.00121924944004413,0.0137296097934088
6304,RCCD1_15299,428.157104103674,-0.640094201251307,0.13435393860376701,-4.76423845778763,1.89568220314618e-06,7.61676892644927e-05
6309,CAV2_15304,349.496676584152,1.02459379823474,0.28080047277373305,3.6488321693829397,0.00026343512651652004,0.0042629190423084705
6329,ZNF783_15328,88.4806889386528,0.7560737797766679,0.27978783718652395,2.70231110608507,0.00688592984805639,0.0487271524362463
6334,OLFML2A_15337,681.149967723351,0.91231081653175,0.19385116140533498,4.706243748646661,2.5232280271982e-06,9.77506069760543e-05
6363,MOCOS_15371,126.05959563341601,-1.73986393633113,0.389263175974651,-4.46963402580991,7.835354898406309e-06,0.000250461172097333
6394,ALG14_15409,12.5699037152149,-6.08355210393391,1.3375494428960901,-4.548282036409571,5.40856207252769e-06,0.00018520400680017
6400,WDR1_15416,6995.907597484859,0.758170792282529,0.27689705771753303,2.73809623884104,0.00617959892922796,0.0450555252266969
6430,SNTA1_15453,58.636019999598,0.904155763312975,0.320365318525534,2.82226480529886,0.00476857848632074,0.0371914733145857
6439,PTX3_15463,476.794462847524,-0.80043532998071,0.26858144720488397,-2.98023314086214,0.0028802907609095,0.0259766598298009
6448,FAM118B_15472,160.30645539072202,-0.806403831046336,0.18728519798461601,-4.3057531493363195,1.66418554156767e-05,0.000465469826691061
6461,NEDD4L_15485,440.52139718532203,1.13008392538727,0.22401532391732398,5.04467241626891,4.54299018286226e-07,2.31211476836025e-05
6464,PARPBP_15489,112.76323138071001,-0.9270787293818471,0.297269793390081,-3.1186442416815696,0.0018168518765741398,0.0185079306547718
6473,SPSB3_15501,213.15965293443,0.9983779469936779,0.36359541839181,2.74584853519201,0.00603546209787228,0.0442282479425107
6479,CNTNAP1_15509,65.41529842408,0.738241072819315,0.251486000159812,2.9355155847648997,0.00332993883600833,0.0290478866836379
6519,EMC9_15560,49.125406214462394,-1.15169397277221,0.37914228060324795,-3.03763001831335,0.00238446515380194,0.0226375923672579
6537,LINC02693_15581,16.1643229833619,-6.433700592150441,1.25128688799799,-5.14166707400259,2.72311343743884e-07,1.4911631304253699e-05
6545,PRXL2C_15590,149.950259066749,1.07967926188809,0.301332963914292,3.5830107926565296,0.00033965656840702097,0.00521812233634451
6565,AKT3_15615,107.096234634653,-0.6739818641290369,0.24820910283901398,-2.7153793169550897,0.00661998991597473,0.0474402148699724
6573,IDUA_15623,75.32930615874079,1.28028338829347,0.31547504137628496,4.0582715599564905,4.943726048947321e-05,0.00115187929377448
6580,HMGN5_15632,38.435610582915295,-1.48452925186663,0.46292488108290003,-3.2068469691971,0.00134198363082354,0.0147006404572874
6581,BHLHE41_15633,45.5746574834535,1.9115449271866398,0.298151116029402,6.4113291026492,1.44256407054897e-10,2.3113082108128996e-08
6606,C10orf88_15664,286.497387625748,0.666596009670287,0.21023460998896598,3.17072440976904,0.00152059330051341,0.0162021837882291
6607,AUNIP_15665,43.03680647787971,-2.9201717389365798,0.506236148229348,-5.76839830413218,8.00284820659335e-09,7.92831786451668e-07
